,time,cityName,"더불어민주당
이재명","국민의힘
윤석열","정의당
심상정","기본소득당
오준호","국가혁명당
허경영","노동당
이백윤","새누리당
옥은호","신자유민주연합
김경재","우리공화당
조원진","진보당
김재연","통일한국당
이경희","한류연합당
김민찬"
232,2022-03-10T00:41:03.853385+09:00,[제주특별자치도],216622,171913,12437,257,3159,132,44,86,256,508,241,327
233,2022-03-10T00:41:03.853385+09:00,,16002714,16118818,750217,17462,256477,8866,4545,7975,24362,35516,12016,17126
234,2022-03-10T00:42:17.357952+09:00,[서울특별시],3006671,3218747,169982,3768,31626,1423,736,1628,4062,4765,1289,1937
235,2022-03-10T00:42:17.357952+09:00,[부산광역시],829552,1277573,45980,1072,20842,524,330,495,1855,2741,576,900
236,2022-03-10T00:42:17.357952+09:00,[대구광역시],349748,1201248,29097,845,12186,308,225,434,2451,948,518,606
237,2022-03-10T00:42:17.357952+09:00,[인천광역시],939146,856737,49119,1181,14763,495,262,514,1216,1548,525,800
238,2022-03-10T00:42:17.357952+09:00,[광주광역시],837932,117993,14305,410,5603,225,89,140,109,1390,185,475
239,2022-03-10T00:42:17.357952+09:00,[대전광역시],447035,455662,24017,564,7412,249,113,193,499,974,249,394
240,2022-03-10T00:42:17.357952+09:00,[울산광역시],297115,398378,20513,362,9057,324,111,184,738,2181,203,309
241,2022-03-10T00:42:17.357952+09:00,[세종특별자치시],125186,96550,6545,94,1412,44,22,31,85,155,57,59
242,2022-03-10T00:42:17.357952+09:00,[경기도],4169792,3731114,184269,3710,56978,1809,980,1853,5596,7831,1907,2861
243,2022-03-10T00:42:17.357952+09:00,[강원도],423101,545238,23709,572,10716,331,181,239,756,1283,546,509
244,2022-03-10T00:42:17.357952+09:00,[충청북도],458233,512002,25610,589,10199,402,196,274,785,1065,697,620
245,2022-03-10T00:42:17.357952+09:00,[충청남도],584860,678365,30961,725,13544,455,204,328,911,1562,857,866
246,2022-03-10T00:42:17.357952+09:00,[전라북도],1028234,167781,18226,466,7349,386,141,214,310,864,418,1525
247,2022-03-10T00:42:17.357952+09:00,[전라남도],1105231,136639,15378,668,7626,483,177,324,319,1904,534,2385
248,2022-03-10T00:42:17.357952+09:00,[경상북도],408036,1294047,31110,958,16342,551,330,529,2318,1756,1709,1012
249,2022-03-10T00:42:17.357952+09:00,[경상남도],783805,1252177,49445,1176,27357,736,431,476,2055,4060,1453,1464
250,2022-03-10T00:42:17.357952+09:00,[제주특별자치도],216971,171518,12536,260,3162,136,43,85,259,503,241,322
251,2022-03-10T00:42:17.357952+09:00,,16010647,16111767,750805,17418,256172,8879,4571,7939,24323,35529,11963,17044
252,2022-03-10T00:43:31.540544+09:00,[서울특별시],3006270,3218604,170519,3764,31676,1419,736,1638,4052,4773,1289,1912
253,2022-03-10T00:43:31.540544+09:00,[부산광역시],829218,1277771,46023,1077,20886,524,329,489,1858,2766,574,901
254,2022-03-10T00:43:31.540544+09:00,[대구광역시],349129,1201667,29170,844,12220,307,240,433,2480,944,523,606
255,2022-03-10T00:43:31.540544+09:00,[인천광역시],936701,858863,49078,1182,14957,495,268,496,1214,1573,533,807
256,2022-03-10T00:43:31.540544+09:00,[광주광역시],837621,118145,14353,414,5662,233,88,140,107,1396,190,476
257,2022-03-10T00:43:31.540544+09:00,[대전광역시],446892,455733,24037,565,7429,250,116,196,501,973,251,397
258,2022-03-10T00:43:31.540544+09:00,[울산광역시],296791,398636,20568,359,9037,321,111,184,744,2182,204,306
259,2022-03-10T00:43:31.540544+09:00,[세종특별자치시],124698,97042,6537,92,1426,45,21,30,83,158,55,60
260,2022-03-10T00:43:31.540544+09:00,[경기도],4169423,3731537,184415,3711,56877,1802,979,1856,5596,7812,1909,2851
261,2022-03-10T00:43:31.540544+09:00,[강원도],423045,545273,23703,574,10720,331,181,239,757,1282,544,508
262,2022-03-10T00:43:31.540544+09:00,[충청북도],458353,511800,25648,588,10270,397,197,278,784,1073,702,623
263,2022-03-10T00:43:31.540544+09:00,[충청남도],584448,678726,30984,725,13576,453,204,327,909,1564,861,867
264,2022-03-10T00:43:31.540544+09:00,[전라북도],1028193,167773,18260,466,7370,384,140,213,314,864,416,1525
265,2022-03-10T00:43:31.540544+09:00,[전라남도],1104972,136931,15430,664,7626,479,178,321,314,1908,529,2361
266,2022-03-10T00:43:31.540544+09:00,[경상북도],408271,1293647,31193,961,16387,551,328,527,2323,1759,1712,1008
267,2022-03-10T00:43:31.540544+09:00,[경상남도],783508,1252400,49452,1176,27384,735,430,478,2052,4055,1454,1471
268,2022-03-10T00:43:31.540544+09:00,[제주특별자치도],216909,171567,12536,260,3173,135,44,84,262,503,241,320
269,2022-03-10T00:43:31.540544+09:00,,16004440,16116114,751907,17421,256677,8861,4590,7929,24352,35584,11987,16998
270,2022-03-10T00:44:44.565967+09:00,[서울특별시],3004400,3220292,170714,3779,31682,1431,736,1645,4077,4794,1299,1899
271,2022-03-10T00:44:44.565967+09:00,[부산광역시],828927,1277941,46084,1071,20894,527,329,489,1872,2764,575,895
272,2022-03-10T00:44:44.565967+09:00,[대구광역시],349106,1201670,29177,847,12231,306,240,433,2484,943,523,606
273,2022-03-10T00:44:44.565967+09:00,[인천광역시],936184,859249,49085,1188,15051,493,267,496,1218,1579,531,809
274,2022-03-10T00:44:44.565967+09:00,[광주광역시],837302,118442,14366,414,5675,233,87,141,108,1399,190,474
275,2022-03-10T00:44:44.565967+09:00,[대전광역시],446834,455735,24069,565,7477,248,116,195,502,974,250,396
276,2022-03-10T00:44:44.565967+09:00,[울산광역시],297621,397864,20555,358,9017,320,110,180,738,2200,203,309
277,2022-03-10T00:44:44.565967+09:00,[세종특별자치시],124639,97099,6548,90,1435,46,21,29,82,158,57,63
278,2022-03-10T00:44:44.565967+09:00,[경기도],4166833,3733377,184919,3714,57029,1797,984,1863,5633,7791,1915,2852
279,2022-03-10T00:44:44.565967+09:00,[강원도],423008,545293,23704,573,10734,330,181,239,756,1285,543,507
280,2022-03-10T00:44:44.565967+09:00,[충청북도],459157,511134,25689,582,10194,395,197,277,775,1068,702,618
281,2022-03-10T00:44:44.565967+09:00,[충청남도],584270,678859,30985,725,13608,453,205,328,908,1564,861,866
282,2022-03-10T00:44:44.565967+09:00,[전라북도],1029085,166890,18181,462,7333,398,138,209,308,872,415,1547
283,2022-03-10T00:44:44.565967+09:00,[전라남도],1104476,137354,15475,666,7662,479,178,320,313,1910,530,2351
284,2022-03-10T00:44:44.565967+09:00,[경상북도],408181,1293531,31221,963,16417,553,328,529,2327,1761,1719,1020
285,2022-03-10T00:44:44.565967+09:00,[경상남도],783881,1252115,49568,1170,27257,737,430,475,2048,4030,1453,1467
286,2022-03-10T00:44:44.565967+09:00,[제주특별자치도],216849,171626,12534,260,3169,136,44,84,262,502,240,321
287,2022-03-10T00:44:44.565967+09:00,,16000754,16118471,752873,17430,256867,8883,4591,7934,24411,35594,12005,17000
288,2022-03-10T00:46:00.527438+09:00,[서울특별시],3001550,3223033,170677,3778,31666,1428,748,1654,4103,4788,1291,1905
289,2022-03-10T00:46:00.527438+09:00,[부산광역시],828739,1277947,46137,1072,20909,527,329,499,1878,2787,570,894
290,2022-03-10T00:46:00.527438+09:00,[대구광역시],348977,1201650,29255,850,12290,300,235,433,2477,936,519,616
291,2022-03-10T00:46:00.527438+09:00,[인천광역시],936912,858493,49125,1185,15084,493,264,497,1225,1584,524,810
292,2022-03-10T00:46:00.527438+09:00,[광주광역시],837093,118558,14400,421,5688,232,88,141,107,1395,192,475
293,2022-03-10T00:46:00.527438+09:00,[대전광역시],446604,455921,24091,566,7473,250,116,197,510,972,250,395
294,2022-03-10T00:46:00.527438+09:00,[울산광역시],297621,397864,20555,358,9017,320,110,180,738,2200,203,309
295,2022-03-10T00:46:00.527438+09:00,[세종특별자치시],124163,97481,6585,88,1461,49,20,31,90,158,57,61
296,2022-03-10T00:46:00.527438+09:00,[경기도],4166633,3733854,184779,3702,56860,1788,986,1857,5635,7784,1917,2846
297,2022-03-10T00:46:00.527438+09:00,[강원도],424316,543990,23784,570,10691,335,179,237,757,1277,536,502
298,2022-03-10T00:46:00.527438+09:00,[충청북도],458979,511138,25754,581,10226,393,196,277,771,1067,701,623
299,2022-03-10T00:46:00.527438+09:00,[충청남도],584119,679017,30980,722,13617,451,204,327,906,1563,857,866
300,2022-03-10T00:46:00.527438+09:00,[전라북도],1027519,168240,18312,458,7361,402,135,212,306,875,417,1531
301,2022-03-10T00:46:00.527438+09:00,[전라남도],1104231,137615,15478,663,7657,478,177,320,314,1902,528,2345
302,2022-03-10T00:46:00.527438+09:00,[경상북도],407915,1293758,31201,967,16443,550,328,531,2348,1755,1723,1021
303,2022-03-10T00:46:00.527438+09:00,[경상남도],783363,1252648,49552,1167,27255,738,430,480,2052,4023,1460,1461
304,2022-03-10T00:46:00.527438+09:00,[제주특별자치도],216807,171679,12525,261,3168,136,44,84,262,502,240,321
305,2022-03-10T00:46:00.527438+09:00,,15995541,16122886,753191,17408,256869,8870,4590,7956,24479,35566,11984,16981
306,2022-03-10T00:47:13.688613+09:00,[서울특별시],3000696,3223698,170861,3792,31754,1416,750,1654,4136,4789,1283,1907
307,2022-03-10T00:47:13.688613+09:00,[부산광역시],828560,1278018,46145,1070,20943,525,328,502,1879,2783,569,892
308,2022-03-10T00:47:13.688613+09:00,[대구광역시],348977,1201650,29255,850,12290,300,235,433,2477,936,519,616
309,2022-03-10T00:47:13.688613+09:00,[인천광역시],937401,857963,49189,1190,15118,495,268,492,1222,1597,520,825
310,2022-03-10T00:47:13.688613+09:00,[광주광역시],837029,118577,14403,423,5701,232,89,143,107,1401,194,480
311,2022-03-10T00:47:13.688613+09:00,[대전광역시],446455,456043,24074,565,7504,252,118,199,508,967,248,393
312,2022-03-10T00:47:13.688613+09:00,[울산광역시],297262,398132,20649,355,9029,320,110,182,754,2189,203,306
313,2022-03-10T00:47:13.688613+09:00,[세종특별자치시],123593,97996,6626,87,1450,50,20,30,89,157,56,63
314,2022-03-10T00:47:13.688613+09:00,[경기도],4164975,3735195,184900,3685,56975,1789,986,1869,5645,7794,1903,2840
315,2022-03-10T00:47:13.688613+09:00,[강원도],424279,543970,23820,571,10712,332,180,237,766,1275,535,508
316,2022-03-10T00:47:13.688613+09:00,[충청북도],458960,511165,25752,577,10225,391,195,277,772,1064,702,620
317,2022-03-10T00:47:13.688613+09:00,[충청남도],584158,678952,30981,723,13639,452,204,326,905,1566,856,865
318,2022-03-10T00:47:13.688613+09:00,[전라북도],1027761,168086,18316,460,7328,401,135,210,310,877,419,1536
319,2022-03-10T00:47:13.688613+09:00,[전라남도],1103992,137704,15478,671,7697,478,179,320,315,1899,528,2351
320,2022-03-10T00:47:13.688613+09:00,[경상북도],407085,1294826,31061,963,16406,555,323,527,2350,1755,1717,1022
321,2022-03-10T00:47:13.688613+09:00,[경상남도],783100,1252631,49655,1160,27380,746,431,488,2052,4029,1457,1470
322,2022-03-10T00:47:13.688613+09:00,[제주특별자치도],218069,170531,12597,251,3046,136,45,82,256,535,227,310
323,2022-03-10T00:47:13.688613+09:00,,15992350,16125138,753764,17394,257196,8871,4594,7970,24543,35614,11936,17006
324,2022-03-10T00:48:26.399429+09:00,[서울특별시],2998242,3225644,170936,3792,31943,1420,748,1651,4173,4803,1287,1914
325,2022-03-10T00:48:26.399429+09:00,[부산광역시],828110,1278276,46204,1070,20987,527,328,504,1893,2789,569,890
326,2022-03-10T00:48:26.399429+09:00,[대구광역시],348783,1201682,29265,846,12316,299,234,447,2492,933,517,621
327,2022-03-10T00:48:26.399429+09:00,[인천광역시],937379,857784,49286,1194,15167,495,266,489,1226,1593,519,830
328,2022-03-10T00:48:26.399429+09:00,[광주광역시],836744,118782,14430,427,5717,233,89,141,109,1407,192,477
329,2022-03-10T00:48:26.399429+09:00,[대전광역시],445916,456515,24137,560,7514,251,122,197,511,960,246,391
330,2022-03-10T00:48:26.399429+09:00,[울산광역시],297307,398030,20705,356,9031,321,109,181,754,2183,203,306
331,2022-03-10T00:48:26.399429+09:00,[세종특별자치시],123263,98293,6650,85,1457,50,21,31,95,155,54,64
332,2022-03-10T00:48:26.399429+09:00,[경기도],4163380,3736449,185077,3687,56990,1790,992,1857,5674,7820,1893,2848
333,2022-03-10T00:48:26.399429+09:00,[강원도],424151,544032,23827,571,10732,331,179,237,764,1274,534,512
334,2022-03-10T00:48:26.399429+09:00,[충청북도],458846,511222,25781,579,10273,390,195,275,769,1062,700,622
335,2022-03-10T00:48:26.399429+09:00,[충청남도],583874,679052,30986,728,13710,464,204,322,910,1560,856,864
336,2022-03-10T00:48:26.399429+09:00,[전라북도],1028007,167861,18296,465,7293,409,135,209,303,866,411,1521
337,2022-03-10T00:48:26.399429+09:00,[전라남도],1103786,137929,15489,670,7685,475,180,319,311,1896,527,2336
338,2022-03-10T00:48:26.399429+09:00,[경상북도],406785,1295127,31059,964,16419,554,323,528,2351,1755,1717,1022
339,2022-03-10T00:48:26.399429+09:00,[경상남도],782161,1253624,49591,1155,27404,745,429,489,2062,4017,1456,1473
340,2022-03-10T00:48:26.399429+09:00,[제주특별자치도],218069,170531,12597,251,3046,136,45,82,256,535,227,310
341,2022-03-10T00:48:26.399429+09:00,,15984803,16130833,754316,17401,257684,8892,4601,7959,24652,35608,11908,17001
342,2022-03-10T00:49:39.196850+09:00,[서울특별시],2993797,3229437,171167,3777,32124,1424,748,1668,4196,4810,1296,1912
343,2022-03-10T00:49:39.196850+09:00,[부산광역시],827278,1279057,46186,1074,21039,534,327,518,1903,2785,565,895
344,2022-03-10T00:49:39.196850+09:00,[대구광역시],348932,1201617,29245,840,12287,305,232,441,2498,929,509,617
345,2022-03-10T00:49:39.196850+09:00,[인천광역시],936352,858732,49296,1189,15192,495,264,491,1234,1581,515,824
346,2022-03-10T00:49:39.196850+09:00,[광주광역시],836492,119007,14440,429,5732,234,88,142,107,1400,191,475
347,2022-03-10T00:49:39.196850+09:00,[대전광역시],445663,456700,24159,558,7531,250,121,200,513,966,246,391
348,2022-03-10T00:49:39.196850+09:00,[울산광역시],297234,398012,20737,356,9048,327,110,182,756,2179,207,303
349,2022-03-10T00:49:39.196850+09:00,[세종특별자치시],122961,98581,6648,85,1459,50,21,31,98,154,56,64
350,2022-03-10T00:49:39.196850+09:00,[경기도],4162520,3737155,185196,3671,57036,1792,994,1857,5698,7806,1890,2839
351,2022-03-10T00:49:39.196850+09:00,[강원도],424085,544138,23814,570,10727,330,178,236,766,1276,533,511
352,2022-03-10T00:49:39.196850+09:00,[충청북도],458833,511216,25788,580,10284,393,195,276,770,1061,699,621
353,2022-03-10T00:49:39.196850+09:00,[충청남도],583618,679301,30989,731,13728,465,204,322,912,1556,851,864
354,2022-03-10T00:49:39.196850+09:00,[전라북도],1027974,167927,18318,463,7278,409,133,207,302,871,408,1516
355,2022-03-10T00:49:39.196850+09:00,[전라남도],1103717,137988,15488,668,7708,475,179,318,312,1895,526,2335
356,2022-03-10T00:49:39.196850+09:00,[경상북도],406277,1295515,31053,972,16482,556,325,532,2362,1745,1713,1021
357,2022-03-10T00:49:39.196850+09:00,[경상남도],782667,1253017,49684,1161,27419,745,428,502,2068,4023,1459,1461
358,2022-03-10T00:49:39.196850+09:00,[제주특별자치도],217555,170934,12643,246,3084,139,47,80,251,536,234,308
359,2022-03-10T00:49:39.196850+09:00,,15975956,16138334,754850,17371,258159,8922,4594,8002,24746,35573,11897,16956
360,2022-03-10T00:50:55.049330+09:00,[서울특별시],2987368,3235354,171316,3777,32271,1421,753,1684,4228,4814,1307,1911
361,2022-03-10T00:50:55.049330+09:00,[부산광역시],827021,1279205,46202,1076,21050,532,325,520,1911,2786,562,897
362,2022-03-10T00:50:55.049330+09:00,[대구광역시],348598,1201916,29224,845,12287,307,235,450,2508,936,515,625
363,2022-03-10T00:50:55.049330+09:00,[인천광역시],936647,858306,49550,1182,15211,498,254,481,1232,1574,546,836
364,2022-03-10T00:50:55.049330+09:00,[광주광역시],836312,119093,14473,430,5765,235,87,142,108,1399,189,476
365,2022-03-10T00:50:55.049330+09:00,[대전광역시],445030,457299,24185,555,7558,251,121,201,519,975,245,390
366,2022-03-10T00:50:55.049330+09:00,[울산광역시],297159,398029,20760,354,9059,326,111,181,759,2185,206,304
367,2022-03-10T00:50:55.049330+09:00,[세종특별자치시],122961,98581,6648,85,1459,50,21,31,98,154,56,64
368,2022-03-10T00:50:55.049330+09:00,[경기도],4165565,3734829,185086,3656,56855,1795,997,1867,5657,7810,1876,2825
369,2022-03-10T00:50:55.049330+09:00,[강원도],423571,544561,23895,570,10730,329,180,237,769,1271,528,507
370,2022-03-10T00:50:55.049330+09:00,[충청북도],458444,511441,25819,581,10371,392,196,273,769,1065,696,621
371,2022-03-10T00:50:55.049330+09:00,[충청남도],583897,679031,30982,727,13746,461,206,319,909,1555,850,865
372,2022-03-10T00:50:55.049330+09:00,[전라북도],1027787,168116,18349,465,7317,406,133,205,300,870,406,1536
373,2022-03-10T00:50:55.049330+09:00,[전라남도],1103668,137983,15508,667,7710,476,179,317,313,1898,525,2335
374,2022-03-10T00:50:55.049330+09:00,[경상북도],406274,1295323,31132,968,16567,554,324,539,2359,1737,1717,1022
375,2022-03-10T00:50:55.049330+09:00,[경상남도],781813,1253729,49696,1166,27532,742,425,510,2078,4026,1457,1462
376,2022-03-10T00:50:55.049330+09:00,[제주특별자치도],217537,170924,12660,246,3085,139,47,80,250,536,235,310
377,2022-03-10T00:50:55.049330+09:00,,15969654,16143720,755484,17351,258573,8913,4594,8038,24766,35593,11918,16986
378,2022-03-10T00:52:07.365008+09:00,[서울특별시],2983573,3238552,171555,3772,32485,1435,756,1693,4281,4836,1305,1908
379,2022-03-10T00:52:07.365008+09:00,[부산광역시],827400,1278558,46281,1073,21134,537,329,515,1913,2787,563,901
380,2022-03-10T00:52:07.365008+09:00,[대구광역시],348404,1201970,29215,841,12316,306,234,453,2511,949,521,624
381,2022-03-10T00:52:07.365008+09:00,[인천광역시],936098,858773,49617,1181,15226,496,251,479,1235,1574,549,835
382,2022-03-10T00:52:07.365008+09:00,[광주광역시],835953,119362,14506,429,5768,234,88,142,107,1403,190,481
383,2022-03-10T00:52:07.365008+09:00,[대전광역시],445030,457299,24185,555,7558,251,121,201,519,975,245,390
384,2022-03-10T00:52:07.365008+09:00,[울산광역시],297217,397946,20759,356,9074,325,111,182,761,2187,208,305
385,2022-03-10T00:52:07.365008+09:00,[세종특별자치시],122961,98581,6648,85,1459,50,21,31,98,154,56,64
386,2022-03-10T00:52:07.365008+09:00,[경기도],4165189,3734586,185409,3652,56930,1795,996,1866,5647,7788,1877,2828
387,2022-03-10T00:52:07.365008+09:00,[강원도],423482,544563,23925,572,10760,328,181,237,776,1269,529,509
388,2022-03-10T00:52:07.365008+09:00,[충청북도],458311,511500,25847,580,10399,395,196,272,768,1066,694,623
389,2022-03-10T00:52:07.365008+09:00,[충청남도],584557,678291,31022,733,13783,463,205,317,904,1552,848,862
390,2022-03-10T00:52:07.365008+09:00,[전라북도],1027885,167943,18380,470,7361,405,131,202,304,867,400,1534
391,2022-03-10T00:52:07.365008+09:00,[전라남도],1103280,138380,15515,665,7716,473,179,317,312,1898,522,2328
392,2022-03-10T00:52:07.365008+09:00,[경상북도],406514,1295069,31138,964,16565,555,326,538,2361,1731,1713,1020
393,2022-03-10T00:52:07.365008+09:00,[경상남도],780692,1254448,49799,1166,27637,747,428,517,2074,4007,1454,1483
